   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
   2.0000000e-01   0.0000000e+00
