-0.876630 2.521877 0.003850
-0.872871 2.521878 -0.003297
-0.863917 2.521817 -0.010103
-0.857910 2.521760 -0.009122
-0.849370 2.521661 -0.014313
-0.843196 2.521571 -0.014515
-0.833964 2.521431 -0.015967
-0.827338 2.521320 -0.017672
-0.823415 2.521253 -0.016226
-0.815960 2.521148 -0.012024
-0.810607 2.521060 -0.021055
-0.805945 2.520977 -0.014681
-0.798184 2.520849 -0.018498
-0.788900 2.520667 -0.020719
-0.778763 2.520428 -0.026175
-0.774231 2.520309 -0.026449
-0.765452 2.520093 -0.022549
-0.760848 2.520004 -0.016072
-0.756255 2.519941 -0.011095
-0.749401 2.519849 -0.015639
-0.738070 2.519672 -0.015822
-0.729562 2.519524 -0.019080
-0.723831 2.519431 -0.013377
-0.719077 2.519353 -0.019277
-0.716220 2.519293 -0.022513
-0.708138 2.519118 -0.020653
-0.700870 2.518978 -0.017548
-0.689878 2.518802 -0.014084
-0.684933 2.518738 -0.011638
-0.674329 2.518597 -0.014810
-0.672014 2.518558 -0.018934
-0.662837 2.518387 -0.017828
-0.659677 2.518334 -0.016148
-0.652465 2.518204 -0.019681
-0.649417 2.518147 -0.017948
-0.647390 2.518110 -0.018148
-0.645557 2.518073 -0.022003
-0.642452 2.518005 -0.021316
-0.633578 2.517810 -0.022545
-0.628247 2.517693 -0.021640
-0.624183 2.517604 -0.022236
-0.614388 2.517412 -0.016599
-0.606117 2.517285 -0.014180
-0.600794 2.517212 -0.013456
-0.594366 2.517127 -0.012989
-0.589560 2.517060 -0.015472
-0.580086 2.516922 -0.013838
-0.571272 2.516818 -0.009880
-0.561193 2.516693 -0.014931
-0.552593 2.516548 -0.019026
-0.543041 2.516428 -0.005751
-0.534665 2.516389 -0.003430
-0.527639 2.516380 0.000644
-0.520057 2.516402 0.005231
-0.512471 2.516429 0.002015
-0.503689 2.516475 0.008510
-0.501768 2.516466 -0.011397
-0.495593 2.516309 -0.040570
-0.489880 2.516011 -0.065257
-0.491496 2.516137 -0.093714
-0.495191 2.516535 -0.124998
-0.496802 2.516761 -0.149561
-0.497897 2.516940 -0.172053
-0.495562 2.516500 -0.202784
-0.493604 2.516070 -0.231545
-0.496156 2.516708 -0.257931
-0.491400 2.515390 -0.286710
-0.496165 2.516865 -0.312971
-0.499537 2.518004 -0.336020
-0.495227 2.516438 -0.357787
-0.495326 2.516476 -0.379864
-0.492698 2.515387 -0.408763
-0.486715 2.512698 -0.439062
-0.485985 2.512341 -0.463091
-0.477234 2.507811 -0.493261
-0.478262 2.508378 -0.514443
-0.476136 2.507141 -0.539360
-0.472005 2.504594 -0.561700
-0.472670 2.505026 -0.595733
-0.471025 2.503880 -0.619722
-0.471453 2.504191 -0.638030
-0.470673 2.503595 -0.668774
-0.469268 2.502451 -0.700917
-0.467652 2.501060 -0.722154
-0.470850 2.503958 -0.755932
-0.471809 2.504882 -0.776766
-0.476817 2.509986 -0.814171
-0.477230 2.510433 -0.844284
-0.475581 2.508525 -0.873746
-0.475131 2.507972 -0.903041
-0.476660 2.509961 -0.929348
-0.475926 2.508949 -0.959183
-0.475526 2.508365 -0.981199
-0.475190 2.507847 -1.009015
-0.475297 2.508023 -1.033465
-0.472908 2.503880 -1.062499
-0.471769 2.501773 -1.088961
-0.470421 2.499115 -1.115736
-0.468849 2.495897 -1.116766
-0.465124 2.488254 -1.117598
-0.463437 2.484806 -1.114563
-0.460812 2.479439 -1.116750
-0.458474 2.474625 -1.120259
-0.456328 2.470204 -1.117759
-0.452830 2.462970 -1.123320
-0.449111 2.455226 -1.122986
-0.446527 2.449847 -1.122680
-0.444082 2.444770 -1.121008
-0.440933 2.438201 -1.126944
-0.436645 2.429198 -1.125846
-0.433068 2.421704 -1.125155
-0.431130 2.417645 -1.125355
-0.427864 2.410852 -1.119855
-0.423804 2.402510 -1.116274
-0.420467 2.395665 -1.117838
-0.418522 2.391676 -1.116646
-0.415087 2.384648 -1.115626
-0.412613 2.379583 -1.117094
-0.408921 2.372009 -1.117554
-0.406428 2.366920 -1.113218
-0.403371 2.360712 -1.113261
-0.401326 2.356536 -1.117031
-0.398865 2.351492 -1.117552
-0.395298 2.344152 -1.119382
-0.393222 2.339893 -1.115474
-0.390518 2.334383 -1.113869
-0.388046 2.329342 -1.115709
-0.383544 2.320242 -1.107212
-0.380544 2.314221 -1.109971
-0.377749 2.308594 -1.109281
-0.374842 2.302760 -1.107698
-0.371243 2.295585 -1.104258
-0.368681 2.290457 -1.110650
-0.366200 2.285435 -1.113343
-0.363586 2.279888 -1.145190
-0.361815 2.275831 -1.173678
-0.358018 2.266468 -1.201821
-0.356953 2.263614 -1.225607
-0.355694 2.259989 -1.251274
-0.354947 2.257611 -1.284327
-0.353982 2.254172 -1.312222
-0.353472 2.252135 -1.336635
-0.352210 2.246485 -1.365292
-0.351100 2.240710 -1.398221
-0.350260 2.235491 -1.420580
-0.349016 2.226530 -1.445757
-0.348360 2.220712 -1.472802
-0.348398 2.221173 -1.499291
-0.348767 2.227500 -1.530229
-0.348681 2.224347 -1.561691
-0.348695 2.221043 -1.588956
-0.348829 2.216642 -1.615347
-0.349380 2.206831 -1.641672
-0.349872 2.200987 -1.667938
-0.350219 2.197828 -1.692035
-0.350700 2.193894 -1.693128
-0.351507 2.187449 -1.697675
-0.352604 2.178793 -1.696234
-0.353173 2.174266 -1.695502
-0.354339 2.165059 -1.698216
-0.355189 2.158509 -1.701672
-0.356127 2.151229 -1.696189
-0.357278 2.142099 -1.696435
-0.357828 2.137752 -1.697627
-0.359017 2.128284 -1.693592
-0.359557 2.124017 -1.700461
-0.360938 2.113750 -1.708274
-0.361887 2.106951 -1.710963
-0.363248 2.097312 -1.711454
-0.364351 2.089492 -1.710220
-0.364860 2.085900 -1.712716
-0.365540 2.081111 -1.710487
-0.366556 2.073729 -1.704933
-0.367154 2.069295 -1.705170
-0.367972 2.063311 -1.707924
-0.368962 2.056118 -1.707157
-0.370222 2.046884 -1.705814
-0.370581 2.044205 -1.701852
-0.371847 2.034336 -1.694946
-0.371991 2.033186 -1.697459
-0.372663 2.027780 -1.691121
-0.373496 2.020935 -1.692600
-0.374406 2.013473 -1.691581
-0.375059 2.008102 -1.691683
-0.375487 2.004537 -1.688477
-0.376426 1.996652 -1.690375
-0.376889 1.992767 -1.688831
-0.378065 1.982794 -1.687590
-0.378493 1.979121 -1.685586
-0.379439 1.970987 -1.687551
-0.379864 1.967383 -1.688601
-0.380638 1.960698 -1.683693
-0.381424 1.953785 -1.684156
-0.381873 1.949824 -1.683128
-0.383010 1.939819 -1.684642
-0.383922 1.931951 -1.687472
-0.384915 1.923530 -1.689101
-0.385787 1.916394 -1.695681
-0.386375 1.911703 -1.695101
-0.387434 1.903118 -1.691950
-0.388273 1.896167 -1.689687
-0.388697 1.892652 -1.692438
-0.389827 1.883350 -1.690809
-0.390213 1.880051 -1.684067
-0.391050 1.872727 -1.684993
-0.391613 1.867827 -1.685594
-0.392401 1.861077 -1.688247
-0.392981 1.855917 -1.676866
-0.393694 1.849283 -1.679008
-0.394287 1.843697 -1.674428
-0.394687 1.839725 -1.667298
-0.395434 1.831727 -1.660525
-0.395464 1.831401 -1.663042
-0.396192 1.823147 -1.654158
-0.396527 1.819238 -1.658610
-0.396871 1.815373 -1.660245
-0.397510 1.808452 -1.665552
-0.398361 1.799741 -1.670821
-0.399057 1.792850 -1.672268
-0.399418 1.789346 -1.674668
-0.400142 1.782297 -1.671756
-0.400713 1.776712 -1.673611
-0.401227 1.771602 -1.668193
-0.401764 1.766090 -1.667590
-0.402439 1.759023 -1.664506
-0.403115 1.751890 -1.666311
-0.403501 1.747909 -1.668869
-0.404020 1.742748 -1.672669
-0.404667 1.736354 -1.670965
-0.405276 1.730444 -1.675716
-0.405673 1.726612 -1.672746
-0.406430 1.719238 -1.673281
-0.407296 1.710819 -1.673232
-0.408072 1.703274 -1.673197
-0.408536 1.698623 -1.667228
-0.409079 1.692997 -1.666319
-0.409681 1.686619 -1.662930
-0.410258 1.680324 -1.661237
-0.410983 1.672360 -1.662133
-0.411646 1.665086 -1.661529
-0.412076 1.660414 -1.663304
-0.411224 1.668370 -1.693011
-0.411900 1.663479 -1.724528
-0.412760 1.658459 -1.759774
-0.413643 1.654165 -1.792163
-0.414160 1.651959 -1.808133
-0.414329 1.651300 -1.839270
-0.415458 1.647391 -1.858599
-0.415482 1.647311 -1.883763
-0.416638 1.643878 -1.907041
-0.415909 1.645891 -1.929367
-0.417119 1.642788 -1.954751
-0.420750 1.634096 -1.976138
-0.423486 1.627950 -2.004353
-0.422422 1.630172 -2.031467
-0.424810 1.625554 -2.062442
-0.423326 1.628246 -2.089357
-0.420927 1.632331 -2.116178
-0.424497 1.626625 -2.138287
-0.422467 1.629727 -2.161730
-0.425310 1.625618 -2.188973
-0.427989 1.621947 -2.209552
-0.428381 1.621433 -2.237207
-0.431705 1.617314 -2.261562
-0.435062 1.613381 -2.291201
-0.435879 1.612476 -2.315431
-0.438391 1.609824 -2.344712
-0.436087 1.612115 -2.378238
-0.440214 1.608254 -2.397510
-0.441434 1.607163 -2.428640
-0.446961 1.602514 -2.452273
-0.447231 1.602297 -2.479700
-0.450281 1.599978 -2.504829
-0.450056 1.600139 -2.534614
-0.457261 1.595267 -2.562396
-0.461477 1.592592 -2.594305
-0.463961 1.591122 -2.619472
-0.470322 1.587563 -2.648951
-0.468078 1.588723 -2.679469
-0.469081 1.588239 -2.706968
-0.474974 1.585594 -2.729028
-0.478913 1.583933 -2.756913
-0.486585 1.580973 -2.788267
-0.486447 1.581022 -2.811457
-0.482648 1.582263 -2.838920
-0.478119 1.583613 -2.866178
-0.480217 1.583045 -2.884110
-0.481151 1.582813 -2.909418
-0.485294 1.581885 -2.932978
-0.489005 1.581147 -2.957335
-0.488823 1.581178 -2.986453
-0.488602 1.581209 -3.013177
-0.490046 1.581037 -3.033214
-0.491062 1.580942 -3.063077
-0.494760 1.580702 -3.088990
-0.496131 1.580651 -3.122682
-0.497095 1.580647 3.131909
-0.501013 1.580737 3.104242
-0.505626 1.580967 3.079897
-0.510121 1.581302 3.049842
-0.507492 1.581031 3.029212
-0.509939 1.581339 2.999926
-0.515781 1.582246 2.976557
-0.512659 1.581680 2.946334
-0.520299 1.583241 2.934170
-0.526232 1.584501 2.930398
-0.535431 1.586472 2.930338
-0.537903 1.587002 2.930286
-0.544610 1.588436 2.931416
-0.549787 1.589537 2.933103
-0.557668 1.591202 2.933985
-0.563529 1.592445 2.931527
-0.574366 1.594756 2.931550
-0.584491 1.596942 2.926069
-0.589780 1.598111 2.922315
-0.596345 1.599586 2.918633
-0.600232 1.600453 2.926259
-0.606447 1.601815 2.925231
-0.613156 1.603274 2.929723
-0.620461 1.604861 2.925723
-0.623771 1.605586 2.926293
-0.633580 1.607736 2.925350
-0.642007 1.609572 2.928485
-0.646176 1.610476 2.927347
-0.649395 1.611188 2.920621
-0.654204 1.612265 2.921779
-0.661787 1.613943 2.926096
-0.667947 1.615279 2.929392
-0.671588 1.616058 2.932533
-0.679679 1.617795 2.927580
-0.688972 1.619802 2.930451
-0.693772 1.620818 2.935116
-0.701537 1.622488 2.924544
-0.704155 1.623060 2.927941
-0.708960 1.624096 2.930968
-0.713425 1.625049 2.931451
-0.720511 1.626554 2.933031
-0.726877 1.627912 2.929722
-0.732557 1.629130 2.930753
-0.740628 1.630868 2.928294
-0.747286 1.632339 2.919777
-0.755812 1.634256 2.921199
-0.762819 1.635821 2.922691
-0.768867 1.637164 2.923394
-0.777231 1.639030 2.920659
-0.788362 1.641535 2.920150
-0.793952 1.642784 2.923026
-0.799403 1.644004 2.919536
-0.806921 1.645680 2.924938
-0.811872 1.646772 2.924043
-0.822742 1.649180 2.923017
-0.827901 1.650322 2.924648
-0.833578 1.651560 2.929057
-0.837193 1.652336 2.931253
-0.845812 1.654203 2.925615
-0.850260 1.655176 2.927095
-0.857320 1.656697 2.931901
-0.867033 1.658755 2.933453
-0.872001 1.659816 2.929169
-0.877780 1.661036 2.937933
-0.883010 1.662084 2.949522
-0.891554 1.663724 2.954376
-0.899308 1.665233 2.944577
-0.906728 1.666737 2.938712
-0.914962 1.668429 2.938940
-0.921950 1.669865 2.938780
-0.931989 1.671928 2.938885
-0.939690 1.673502 2.941036
-0.947969 1.675176 2.943252
-0.943386 1.674193 2.912718
-0.947909 1.675319 2.882528
-0.948454 1.675472 2.853165
-0.950482 1.676106 2.826585
-0.955642 1.677867 2.795498
-0.960088 1.679531 2.770616
-0.965305 1.681642 2.739496
-0.975973 1.686381 2.706563
-0.975140 1.685982 2.684691
-0.972257 1.684521 2.660169
-0.975262 1.686151 2.632378
-0.968305 1.682155 2.606935
-0.971863 1.684324 2.580042
-0.969199 1.682597 2.557046
-0.969934 1.683097 2.529424
-0.970951 1.683833 2.506505
-0.975385 1.687210 2.476474
-0.976230 1.687889 2.456622
-0.976665 1.688254 2.429603
-0.975559 1.687272 2.400325
-0.973713 1.685533 2.370983
-0.971516 1.683354 2.348795
-0.969895 1.681663 2.322300
-0.972689 1.684739 2.296249
-0.969427 1.680970 2.272229
-0.967340 1.678418 2.239330
-0.971074 1.683250 2.215859
-0.973775 1.686952 2.183491
-0.972755 1.685459 2.150178
-0.970553 1.681993 2.120740
-0.974360 1.688376 2.095669
-0.978138 1.695134 2.060424
-0.978372 1.695586 2.035583
-0.980727 1.700450 2.008583
-0.979531 1.697803 1.980315
-0.979332 1.697327 1.952973
-0.978840 1.696051 1.927629
-0.980846 1.701619 1.905386
-0.980990 1.702048 1.882033
-0.982173 1.705915 1.860151
-0.982251 1.706189 1.829505
-0.981003 1.701232 1.803716
-0.982651 1.708234 1.800498
-0.984559 1.716366 1.802074
-0.985249 1.719239 1.811423
-0.986381 1.723870 1.809385
-0.988425 1.732274 1.809326
-0.989935 1.738544 1.805196
-0.991757 1.746155 1.806323
-0.992811 1.750615 1.799369
-0.993417 1.753249 1.794418
-0.995200 1.761102 1.793436
-0.996274 1.765851 1.793089
-0.997974 1.773430 1.789504
-0.999648 1.780972 1.788992
-1.001638 1.790007 1.786305
-1.003098 1.796708 1.784462
-1.004588 1.803615 1.781878
-1.006580 1.813030 1.776957
-1.008277 1.821239 1.771903
-1.009922 1.829229 1.776250
-1.010751 1.833230 1.773890
-1.012125 1.839889 1.774861
-1.013054 1.844280 1.783583
-1.015052 1.853502 1.784546
-1.016045 1.857963 1.794767
-1.018113 1.867142 1.790181
-1.019603 1.873708 1.797810
-1.020414 1.877240 1.795185
-1.021954 1.884034 1.792210
-1.022985 1.888571 1.796468
-1.023312 1.889988 1.798016
-1.025045 1.897505 1.796873
-1.026257 1.902739 1.799936
-1.028156 1.910934 1.796717
-1.029960 1.918756 1.797798
-1.031251 1.924359 1.796876
-1.032692 1.930624 1.796566
-1.034539 1.938571 1.801661
-1.036193 1.945554 1.804785
-1.038289 1.954434 1.800381
-1.038399 1.954913 1.795030
-1.040181 1.962777 1.792157
-1.040884 1.965881 1.794849
-1.043144 1.975866 1.791801
-1.044116 1.980194 1.791228
-1.045425 1.986111 1.786007
-1.047193 1.994192 1.786325
-1.048498 2.000180 1.784130
-1.050078 2.007467 1.784205
-1.051821 2.015598 1.779807
-1.052487 2.018707 1.783915
-1.053618 2.023968 1.781511
-1.055825 2.034226 1.784066
-1.056809 2.038765 1.784814
-1.057965 2.044102 1.783351
-1.059754 2.052417 1.781971
-1.061415 2.060064 1.787305
-1.063086 2.067591 1.791212
-1.064506 2.073820 1.798793
-1.065034 2.076096 1.799006
-1.065952 2.080038 1.800214
-1.067282 2.085787 1.795685
-1.068427 2.090782 1.796560
-1.070215 2.098560 1.796763
-1.072285 2.107508 1.799877
-1.074265 2.116012 1.799322
-1.075953 2.123367 1.793185
-1.077776 2.131508 1.789324
-1.079421 2.138895 1.790567
-1.080722 2.144731 1.789738
-1.082558 2.152909 1.793470
-1.084253 2.160419 1.792116
-1.085827 2.167490 1.787238
-1.087375 2.174511 1.788786
-1.089293 2.183199 1.787122
-1.091004 2.191082 1.782213
-1.091970 2.195617 1.778940
-1.093238 2.201667 1.775641
-1.093882 2.204767 1.775401
-1.095191 2.211167 1.769681
-1.096955 2.219944 1.768589
-1.098506 2.227716 1.766830
-1.099568 2.233034 1.769186
-1.100860 2.239458 1.769385
-1.102619 2.248232 1.767924
-1.103599 2.253080 1.772721
-1.104734 2.258614 1.773390
-1.105260 2.261182 1.772515
-1.106108 2.265292 1.775935
-1.107614 2.272595 1.772313
-1.108626 2.277579 1.769928
-1.110051 2.284694 1.767062
-1.112381 2.296525 1.763522
-1.113987 2.304685 1.766526
-1.114974 2.309644 1.768196
-1.115988 2.314803 1.761693
-1.116643 2.318208 1.760593
-1.117931 2.324886 1.762270
-1.119049 2.330634 1.763281
-1.120146 2.336209 1.766693
-1.121432 2.342684 1.767390
-1.122653 2.348873 1.763532
-1.124211 2.356870 1.762720
-1.125680 2.364273 1.770308
-1.127015 2.370875 1.770372
-1.128491 2.378199 1.769149
-1.129887 2.385113 1.770959
-1.131981 2.395446 1.770557
-1.133240 2.401711 1.767815
-1.134534 2.408164 1.769513
-1.136092 2.415888 1.770406
-1.137760 2.424156 1.769195
-1.139359 2.432105 1.768892
-1.140420 2.437388 1.769221
-1.141393 2.442174 1.773196
-1.142520 2.447689 1.771376
-1.143911 2.454538 1.771189
-1.145258 2.461126 1.773846
-1.147043 2.469729 1.776507
-1.147386 2.471371 1.777721
-1.148316 2.475827 1.775172
-1.149002 2.479130 1.776138
-1.150220 2.484942 1.778191
-1.151150 2.489346 1.780055
-1.152420 2.495296 1.781831
-1.153805 2.501699 1.785667
-1.155871 2.511202 1.783950
-1.157305 2.517811 1.784608
-1.159050 2.525836 1.784923
-1.160416 2.532149 1.783270
-1.162321 2.540817 1.790806
-1.163653 2.546700 1.796188
-1.164789 2.551714 1.791110
-1.166576 2.559725 1.789182
-1.167997 2.566207 1.784083
-1.169914 2.575154 1.779695
-1.171320 2.581848 1.775633
-1.172984 2.589919 1.772593
-1.173970 2.594741 1.772262
-1.174705 2.598391 1.766415
-1.176499 2.607547 1.761969
-1.177296 2.611627 1.764934
-1.178469 2.617558 1.767277
-1.179757 2.624059 1.765410
-1.181109 2.631003 1.760759
-1.181896 2.635045 1.765519
-1.183512 2.643174 1.768747
-1.184934 2.650233 1.770745
-1.186248 2.656782 1.766921
-1.187391 2.662527 1.767597
-1.188160 2.666412 1.764640
-1.189083 2.671106 1.764797
-1.190092 2.676254 1.764132
-1.191191 2.681844 1.765498
-1.192198 2.686945 1.765934
-1.193447 2.693347 1.761083
-1.194534 2.698931 1.764939
-1.195678 2.704747 1.764990
-1.196475 2.708784 1.766409
-1.197843 2.715657 1.768105
-1.198665 2.719813 1.763842
-1.200945 2.731431 1.765633
-1.202171 2.737555 1.771280
-1.203667 2.744985 1.767365
-1.205434 2.753779 1.770879
-1.206257 2.757845 1.769891
-1.207187 2.762475 1.767951
-1.208540 2.769235 1.769143
-1.209681 2.774920 1.768869
-1.211038 2.781667 1.769706
-1.212237 2.787579 1.772005
-1.212908 2.790907 1.767577
-1.214311 2.798025 1.763009
-1.215734 2.805313 1.764495
-1.216643 2.809927 1.766075
-1.217407 2.813732 1.771497
-1.219219 2.822575 1.774814
-1.221055 2.831458 1.774648
-1.222044 2.836157 1.781840
-1.223523 2.842981 1.786991
-1.224583 2.847869 1.781695
-1.225750 2.853273 1.785270
-1.227248 2.860126 1.786818
-1.227990 2.863456 1.793053
-1.229504 2.870098 1.796815
-1.230904 2.876244 1.792785
-1.232687 2.884251 1.786558
-1.234250 2.891419 1.785010
-1.236381 2.901126 1.788945
-1.237718 2.907136 1.790651
-1.239514 2.915113 1.793971
-1.241498 2.923885 1.792914
-1.242657 2.929089 1.786945
-1.244202 2.936038 1.792227
-1.245934 2.943621 1.798814
-1.247447 2.950130 1.799318
-1.249353 2.958368 1.797286
-1.251114 2.965961 1.800372
-1.252490 2.971789 1.804452
